"Zone","Year","draw_id","delta"
"Outside",2002,82,0.0335046291484953
"Outside",2003,82,0.0232688757103322
"Outside",2004,82,0.0189738980159604
"Outside",2005,82,0.0161048151049551
"Outside",2006,82,0.012429951917506
"Outside",2007,82,0.0158465590899358
"Outside",2008,82,0.0185484594630748
"Outside",2009,82,0.028948262029003
"Outside",2010,82,0.0108671886502246
"Outside",2011,82,0.0299957508003609
"Outside",2012,82,0.0165511833026273
"Outside",2013,82,0.00483142849758946
"Outside",2014,82,0.0194553579060326
"Outside",2015,82,0.0281853748638107
"Outside",2016,82,0.0188159786295566
"Outside",2017,82,0.0139843770859649
"Outside",2018,82,0.0200934153520401
"Outside",2019,82,0.00414615755672119
"Outside",2020,82,0.0193575446987593
"Outside",2021,82,0.00284482119980037
"Outside",2022,82,0.0479718297771177
"Outside",2023,82,0.0245482633960051
"Core",2001,83,0.0226638767810559
"Core",2002,83,0.0276355112189605
"Core",2003,83,0.0158030217346071
"Core",2004,83,0.0303371796566858
"Core",2005,83,0.0113469419755653
"Core",2006,83,0.0259657834975613
"Core",2007,83,0.00865217614917791
"Core",2008,83,0.0145073443546044
"Core",2009,83,0.0257063750385007
"Core",2010,83,0.00876941252159464
"Core",2011,83,0.0136058966211479
"Core",2012,83,0.00842580250706707
"Core",2013,83,0.0136314586613761
"Core",2014,83,0.0149223725272897
"Core",2015,83,0.0323112083816935
"Core",2016,83,0.00707811635282847
"Core",2017,83,0.0190781472361948
"Core",2018,83,0.0415572884541979
"Core",2019,83,0.0452825456807138
"Core",2020,83,0.015143748105279
"Core",2021,83,0.041119965352558
"Core",2022,83,0.0374890747179202
"Core",2023,83,0.0425925687625389
"Buffer",2001,83,0.0111373971099687
"Buffer",2002,83,0.0157313942637531
"Buffer",2003,83,0.00841549511140068
"Buffer",2004,83,0.00738821128825385
"Buffer",2005,83,0.0228666474257277
"Buffer",2006,83,0.0139236425693607
"Buffer",2007,83,0.00913367426640962
"Buffer",2008,83,0.0224369595399078
"Buffer",2009,83,0.0147246557243312
"Buffer",2010,83,0.0208370573098037
"Buffer",2011,83,0.0139025993685031
"Buffer",2012,83,0.00899170243292209
"Buffer",2013,83,0.0210834047322129
"Buffer",2014,83,0.0164233613927619
"Buffer",2015,83,0.0194191933937275
"Buffer",2016,83,0.0108050741725393
"Buffer",2017,83,0.00453437260707339
"Buffer",2018,83,0.0130109882415495
"Buffer",2019,83,0.00338001666019549
"Buffer",2020,83,0.018067124179991
"Buffer",2021,83,0.0228082626652125
"Buffer",2022,83,0.0585331896794743
"Buffer",2023,83,0.0371150269420542
"Outside",2001,83,0.0122034979717129
"Outside",2002,83,0.0192680238288157
"Outside",2003,83,0.0164026777998375
"Outside",2004,83,0.00568401779389023
"Outside",2005,83,0.0123248404838833
"Outside",2006,83,0.0293772389305502
"Outside",2007,83,0.0175874947989438
"Outside",2008,83,0.0102731043274027
"Outside",2009,83,0.0192349039240588
"Outside",2010,83,0.029593626401214
"Outside",2011,83,0.0258135510468067
"Outside",2012,83,0.0269249604608691
"Outside",2013,83,0.00759899070464542
"Outside",2014,83,0.0227562071653252
"Outside",2015,83,0.00916177249635632
"Outside",2016,83,0.0262771921972459
"Outside",2017,83,0.027919527001934
"Outside",2018,83,0.0114096046145837
"Outside",2019,83,0.00850801900393482
"Outside",2020,83,0.00626520346273859
"Outside",2021,83,0.0282690802822311
"Outside",2022,83,0.0250990325698069
"Outside",2023,83,0.0435030549034289
"Core",2001,84,0.0461131544507191
"Core",2002,84,0.0185118470522402
"Core",2003,84,0.01996348680591
"Core",2004,84,0.0254470664055989
"Core",2005,84,0.0284645272208922
"Core",2006,84,0.0320285082267533
"Core",2007,84,0.0119617156030094
"Core",2008,84,0.0167049295665896
"Core",2009,84,0.0114390876870993
"Core",2010,84,0.0270601377880805
"Core",2011,84,0.029078380907312
"Core",2012,84,0.0152517141089002
"Core",2013,84,0.0116678541541092
"Core",2014,84,0.0257751549677056
"Core",2015,84,0.0197063499429585
"Core",2016,84,0.00532870548765506
"Core",2017,84,0.0273725221345229
"Core",2018,84,0.00630036270129116
"Core",2019,84,0.0229815561988599
"Core",2020,84,0.0113804492023681
"Core",2021,84,0.0562675041288311
"Core",2022,84,0.0289636470843862
"Core",2023,84,0.0306939500919941
"Buffer",2001,84,0.0135942164693702
"Buffer",2002,84,0.00924377649969581
"Buffer",2003,84,0.00769619228300457
"Buffer",2004,84,0.011514758880311
"Buffer",2005,84,0.0079899066641642
"Buffer",2006,84,0.0197979961871367
"Buffer",2007,84,0.00334380671951156
"Buffer",2008,84,0.0207199786459298
"Buffer",2009,84,0.0245478218897718
"Buffer",2010,84,0.0120812289637271
"Buffer",2011,84,0.0146493740117606
"Buffer",2012,84,0.0124615323596247
"Buffer",2013,84,0.0174228077398924
"Buffer",2014,84,0.00862442145607929
"Buffer",2015,84,0.00970620177768702
"Buffer",2016,84,0.00788254411933321
"Buffer",2017,84,0.0138035053832336
"Buffer",2018,84,0.0159181622533671
"Buffer",2019,84,0.0195638333970453
"Buffer",2020,84,0.026841942751104
"Buffer",2021,84,0.0162367632803542
"Buffer",2022,84,0.0808889721711483
"Buffer",2023,84,0.0238722442471009
"Outside",2001,84,0.0134346781472878
"Outside",2002,84,0.0222189173376715
"Outside",2003,84,0.0174771755664866
"Outside",2004,84,0.00329806721104283
"Outside",2005,84,0.00938846384406438
"Outside",2006,84,0.0119615201024537
"Outside",2007,84,0.0103053802354302
"Outside",2008,84,0.0125230388519948
"Outside",2009,84,0.0193299060410947
"Outside",2010,84,0.0170767171462134
"Outside",2011,84,0.0129609664569113
"Outside",2012,84,0.0198920112205669
"Outside",2013,84,0.016427516072515
"Outside",2014,84,0.0199226065141111
"Outside",2015,84,0.0231288917371718
"Outside",2016,84,0.015798690605463
"Outside",2017,84,0.00372323619975672
"Outside",2018,84,0.00439383064552677
"Outside",2019,84,0.00481538886388545
"Outside",2020,84,0.0303870413527379
"Outside",2021,84,0.027479000880281
"Outside",2022,84,0.0364254163866948
"Outside",2023,84,0.0263881078181642
"Core",2001,85,0.034442459391592
"Core",2002,85,0.0250518230875696
"Core",2003,85,0.00869173403803666
"Core",2004,85,0.0150181188095156
"Core",2005,85,0.0107568181126463
"Core",2006,85,0.0151354711601305
"Core",2007,85,0.0228190634113041
"Core",2008,85,0.0284352967518423
"Core",2009,85,0.0294880259815089
"Core",2010,85,0.0219762788261584
"Core",2011,85,0.0252365324731848
"Core",2012,85,0.0204370572455467
"Core",2013,85,0.03010320736738
"Core",2014,85,0.0183916252249303
"Core",2015,85,0.010078278631113
"Core",2016,85,0.00967957667505039
"Core",2017,85,0.0191515971191551
"Core",2018,85,0.00490735714038735
"Core",2019,85,0.034599694764545
"Core",2020,85,0.0150495779025553
"Core",2021,85,0.048099853221302
"Core",2022,85,0.0202874747202356
"Core",2023,85,0.0523747815689163
"Buffer",2001,85,0.0173969786044519
"Buffer",2002,85,0.00889933201911436
"Buffer",2003,85,0.0186236393365502
"Buffer",2004,85,0.0131481594762748
"Buffer",2005,85,0.0164496244983407
"Buffer",2006,85,0.0257551796735388
"Buffer",2007,85,0.0139464573120834
"Buffer",2008,85,0.0335298937167211
"Buffer",2009,85,0.016882051938071
"Buffer",2010,85,0.0152019475935426
"Buffer",2011,85,0.0104880228449079
"Buffer",2012,85,0.0116809101649214
"Buffer",2013,85,0.00549002086921108
"Buffer",2014,85,0.00458211857097052
"Buffer",2015,85,0.0182129008625108
"Buffer",2016,85,0.00686535861800646
"Buffer",2017,85,0.0116959405608974
"Buffer",2018,85,0.0083548434730284
"Buffer",2019,85,0.0131864278690627
"Buffer",2020,85,0.0097580827899244
"Buffer",2021,85,0.0374097869411408
"Buffer",2022,85,0.0468027897850853
"Buffer",2023,85,0.0263881185597337
"Outside",2001,85,0.0146013741304998
"Outside",2002,85,0.0118558977153714
"Outside",2003,85,0.0101317413038549
"Outside",2004,85,0.00916974893710567
"Outside",2005,85,0.0128837343695343
"Outside",2006,85,0.015842647184367
"Outside",2007,85,0.00700886821144095
"Outside",2008,85,0.0286709168905496
"Outside",2009,85,0.0121737667359151
"Outside",2010,85,0.0244561578951679
"Outside",2011,85,0.0354698541171774
"Outside",2012,85,0.0137702296905166
"Outside",2013,85,0.00943117298716804
"Outside",2014,85,0.0325510590457355
"Outside",2015,85,0.018405684458015
"Outside",2016,85,0.0165177263698821
"Outside",2017,85,0.0180127151399513
"Outside",2018,85,0.0247074936754037
"Outside",2019,85,0.00785335184995796
"Outside",2020,85,0.0176410785458596
"Outside",2021,85,0.0210785055803085
"Outside",2022,85,0.0416512089706549
"Outside",2023,85,0.0331987531420145
"Core",2001,86,0.0245656805262526
"Core",2002,86,0.0113784867608486
"Core",2003,86,0.00912050629645455
"Core",2004,86,0.0165773432443284
"Core",2005,86,0.0338461938368659
"Core",2006,86,0.0206727451472904
"Core",2007,86,0.0236596891216096
"Core",2008,86,0.0101238821708731
"Core",2009,86,0.02718242068645
"Core",2010,86,0.0186511488438869
"Core",2011,86,0.0161380448800452
"Core",2012,86,0.00933057767570449
"Core",2013,86,0.0233809021701584
"Core",2014,86,0.0180340837579165
"Core",2015,86,0.00614318603797792
"Core",2016,86,0.0174163204829682
"Core",2017,86,0.023896492879632
"Core",2018,86,0.0105794655650087
"Core",2019,86,0.0165322217892976
"Core",2020,86,0.0080181073356893
"Core",2021,86,0.0318167956161815
"Core",2022,86,0.0377607697713209
"Core",2023,86,0.0277542310370116
"Buffer",2001,86,0.0152230121996577
"Buffer",2002,86,0.0207450092070183
"Buffer",2003,86,0.00460696598262417
"Buffer",2004,86,0.00916904863012539
"Buffer",2005,86,0.0141892102131308
"Buffer",2006,86,0.0159674796557834
"Buffer",2007,86,0.0219189408399253
"Buffer",2008,86,0.0132607305950584
"Buffer",2009,86,0.0224744670980119
"Buffer",2010,86,0.00495090159955565
"Buffer",2011,86,0.00804296263153152
"Buffer",2012,86,0.0256231967754212
"Buffer",2013,86,0.00751823523331806
"Buffer",2014,86,0.00733997133094223
"Buffer",2015,86,0.0233919842064423
"Buffer",2016,86,0.0120094584287844
"Buffer",2017,86,0.0168461009608433
"Buffer",2018,86,0.0143457197851158
"Buffer",2019,86,0.0169780872251933
"Buffer",2020,86,0.0387363708280634
"Buffer",2021,86,0.0166328204113824
"Buffer",2022,86,0.046239321386537
"Buffer",2023,86,0.0547379384054932
"Outside",2001,86,0.0111728005660707
"Outside",2002,86,0.0353557489260448
"Outside",2003,86,0.0202435420900704
"Outside",2004,86,0.0302191454700305
"Outside",2005,86,0.0279163450421851
"Outside",2006,86,0.016509337977525
"Outside",2007,86,0.00585645395126965
"Outside",2008,86,0.0223408354897045
"Outside",2009,86,0.0154370552382521
"Outside",2010,86,0.0234420397128071
"Outside",2011,86,0.0162691922640806
"Outside",2012,86,0.0169373564324073
"Outside",2013,86,0.0198795126863473
"Outside",2014,86,0.0232307785013502
"Outside",2015,86,0.0286201254506372
"Outside",2016,86,0.0129929606199813
"Outside",2017,86,0.00573042154649954
"Outside",2018,86,0.0156814390612053
"Outside",2019,86,0.0088532072300315
"Outside",2020,86,0.0175221592010489
"Outside",2021,86,0.029461905210703
"Outside",2022,86,0.0495340338080157
"Outside",2023,86,0.033185470334325
"Core",2001,87,0.0349612988315785
"Core",2002,87,0.0170646832009839
"Core",2003,87,0.0201192625566252
"Core",2004,87,0.0100037118322
"Core",2005,87,0.0152430511828267
"Core",2006,87,0.0121632497233419
"Core",2007,87,0.0366713932725351
"Core",2008,87,0.0123492746725497
"Core",2009,87,0.0220293506073093
"Core",2010,87,0.0105830961699281
"Core",2011,87,0.0157447621266831
"Core",2012,87,0.0177945910638345
"Core",2013,87,0.0124291385259679
"Core",2014,87,0.0252740356562876
"Core",2015,87,0.00985201909691474
"Core",2016,87,0.0122449472176926
"Core",2017,87,0.0236891527623178
"Core",2018,87,0.0120049017187154
"Core",2019,87,0.0271439217906039
"Core",2020,87,0.0109061226959943
"Core",2021,87,0.0417286608399793
"Core",2022,87,0.0502317672277141
"Core",2023,87,0.0269385447654567
"Buffer",2001,87,0.0112844782104088
"Buffer",2002,87,0.0175609201236528
"Buffer",2003,87,0.022014415133061
"Buffer",2004,87,0.00350822014928998
"Buffer",2005,87,0.00975973834322527
"Buffer",2006,87,0.00834760571067209
"Buffer",2007,87,0.0159250534882137
"Buffer",2008,87,0.01204593923371
"Buffer",2009,87,0.0238328321669357
"Buffer",2010,87,0.00498703096112525
"Buffer",2011,87,0.0160012366458534
"Buffer",2012,87,0.0106170420551838
"Buffer",2013,87,0.0166568874753789
"Buffer",2014,87,0.0107130798672026
"Buffer",2015,87,0.00751110893724846
"Buffer",2016,87,0.00633198236863848
"Buffer",2017,87,0.00570599293868131
"Buffer",2018,87,0.0163817352205809
"Buffer",2019,87,0.0147609356858565
"Buffer",2020,87,0.0207789073405543
"Buffer",2021,87,0.0391258896179627
"Buffer",2022,87,0.0443165315992036
"Buffer",2023,87,0.0412777598699215
"Outside",2001,87,0.010993759428642
"Outside",2002,87,0.0218230043582922
"Outside",2003,87,0.021078103017126
"Outside",2004,87,0.0259128932673423
"Outside",2005,87,0.0151517917386509
"Outside",2006,87,0.00276360678439722
"Outside",2007,87,0.015849906580888
"Outside",2008,87,0.0108566055012277
"Outside",2009,87,0.0161738895410401
"Outside",2010,87,0.0150976711859566
"Outside",2011,87,0.0256431727940273
"Outside",2012,87,0.0128640946903166
"Outside",2013,87,0.0271973967528523
"Outside",2014,87,0.0276659796145078
"Outside",2015,87,0.0186541252626846
"Outside",2016,87,0.015800380790156
"Outside",2017,87,0.0124448030569723
"Outside",2018,87,0.0176822398439719
"Outside",2019,87,0.00486457939826505
"Outside",2020,87,0.00992144827603719
"Outside",2021,87,0.0230077456471871
"Outside",2022,87,0.0346344073830945
"Outside",2023,87,0.0216236432750198
"Core",2001,88,0.022705725636594
"Core",2002,88,0.0314822948487777
"Core",2003,88,0.0249600866008082
"Core",2004,88,0.00906900579810267
"Core",2005,88,0.0334135733040301
"Core",2006,88,0.0410616960479498
"Core",2007,88,0.00727234011242814
"Core",2008,88,0.0383114107694444
"Core",2009,88,0.00548938328785545
"Core",2010,88,0.00721919786809731
"Core",2011,88,0.0161292705154531
"Core",2012,88,0.0185838200279312
"Core",2013,88,0.0422364795168817
"Core",2014,88,0.0376887875499964
"Core",2015,88,0.0192352339834009
"Core",2016,88,0.026685256474213
"Core",2017,88,0.0186377503353087
"Core",2018,88,0.0183133267811907
"Core",2019,88,0.00864329259190355
"Core",2020,88,0.0231689504542576
"Core",2021,88,0.0391441332053205
"Core",2022,88,0.0562155133577946
"Core",2023,88,0.0192479583145272
"Buffer",2001,88,0.0167964933824042
"Buffer",2002,88,0.00337007938574111
"Buffer",2003,88,0.0162257177441344
"Buffer",2004,88,0.00751377735074003
"Buffer",2005,88,0.0124948568202895
"Buffer",2006,88,0.0152869703308717
"Buffer",2007,88,0.0290029093000066
"Buffer",2008,88,0.0152993600697273
"Buffer",2009,88,0.0130737717051172
"Buffer",2010,88,0.014030701758156
"Buffer",2011,88,0.0149603156630517
"Buffer",2012,88,0.0234539196162585
"Buffer",2013,88,0.0210434555271103
"Buffer",2014,88,0.00561993686205782
"Buffer",2015,88,0.0139972783723411
"Buffer",2016,88,0.00213456634633851
"Buffer",2017,88,0.00289348348053308
"Buffer",2018,88,0.0135187330725723
"Buffer",2019,88,0.00727907357657021
"Buffer",2020,88,0.0194846348732287
"Buffer",2021,88,0.03309067711921
"Buffer",2022,88,0.052258472022017
"Buffer",2023,88,0.0318988638594798
"Outside",2001,88,0.014549726495536
"Outside",2002,88,0.023140872629354
"Outside",2003,88,0.0208095531982073
"Outside",2004,88,0.00591353693174668
"Outside",2005,88,0.0170997082969016
"Outside",2006,88,0.00510148139960595
"Outside",2007,88,0.032801865162348
"Outside",2008,88,0.0177612387144282
"Outside",2009,88,0.00337841327860463
"Outside",2010,88,0.0308000406715566
"Outside",2011,88,0.0168645211592189
"Outside",2012,88,0.0179677633419906
"Outside",2013,88,0.0181725506069718
"Outside",2014,88,0.0188861421754857
"Outside",2015,88,0.00481233351030507
"Outside",2016,88,0.0156037208250879
"Outside",2017,88,0.00762936652413169
"Outside",2018,88,0.0160937404433717
"Outside",2019,88,0.0266419709615708
"Outside",2020,88,0.0072583156277996
"Outside",2021,88,0.00258189849000407
"Outside",2022,88,0.0332314199633585
"Outside",2023,88,0.0333563346190577
"Core",2001,89,0.0405430086217417
"Core",2002,89,0.0128151983015244
"Core",2003,89,0.00917840865782167
"Core",2004,89,0.0164682334587971
"Core",2005,89,0.0247567175772562
"Core",2006,89,0.0148482183400293
"Core",2007,89,0.0185820411981776
"Core",2008,89,0.0230564881952412
"Core",2009,89,0.018817431389637
"Core",2010,89,0.0183242899662529
"Core",2011,89,0.0262806094984986
"Core",2012,89,0.0101485432941358
"Core",2013,89,0.0268931328332364
"Core",2014,89,0.0303797294844876
"Core",2015,89,0.0250950820520608
"Core",2016,89,0.0220056419018072
"Core",2017,89,0.0415461289751854
"Core",2018,89,0.0120533750766335
"Core",2019,89,0.0166732637770007
"Core",2020,89,0.0413373660080526
"Core",2021,89,0.0290556318019204
"Core",2022,89,0.0521094520836553
"Core",2023,89,0.0301213645062558
"Buffer",2001,89,0.0211031957142919
"Buffer",2002,89,0.0100993876391109
"Buffer",2003,89,0.0220741909855507
"Buffer",2004,89,0.00945462057372273
"Buffer",2005,89,0.00573795430883571
"Buffer",2006,89,0.015902566137435
"Buffer",2007,89,0.0123802586022514
"Buffer",2008,89,0.0135742629552749
"Buffer",2009,89,0.0259550625817767
"Buffer",2010,89,0.0111437226136185
"Buffer",2011,89,0.0107271820345629
"Buffer",2012,89,0.010691876734988
"Buffer",2013,89,0.0142106228350588
"Buffer",2014,89,0.00457616933217098
"Buffer",2015,89,0.00720562292010929
"Buffer",2016,89,0.00968970301410587
"Buffer",2017,89,0.00712063891393483
"Buffer",2018,89,0.00178634421250263
"Buffer",2019,89,0.0153671998773987
"Buffer",2020,89,0.016117081759542
"Buffer",2021,89,0.0339876565510235
"Buffer",2022,89,0.0378150135705533
"Buffer",2023,89,0.0520743347230824
"Outside",2001,89,0.0278204346618402
"Outside",2002,89,0.0522959350807885
"Outside",2003,89,0.00549351389343066
"Outside",2004,89,0.00636269211366648
"Outside",2005,89,0.0165385092533696
"Outside",2006,89,0.0114537324817133
"Outside",2007,89,0.0118095625267841
"Outside",2008,89,0.0128455939153197
"Outside",2009,89,0.00471883157530622
"Outside",2010,89,0.0285271190920109
"Outside",2011,89,0.0251795209736881
"Outside",2012,89,0.0186617960473782
"Outside",2013,89,0.023688020888047
"Outside",2014,89,0.0135854109443365
"Outside",2015,89,0.0155789774355561
"Outside",2016,89,0.0145391867430033
"Outside",2017,89,0.0079285660564894
"Outside",2018,89,0.00566445576408226
"Outside",2019,89,0.0144266663542514
"Outside",2020,89,0.00981821894996888
"Outside",2021,89,0.0200534051325729
"Outside",2022,89,0.0359434004330997
"Outside",2023,89,0.0220237237411097
"Core",2001,90,0.0319349101111007
"Core",2002,90,0.0243423905773018
"Core",2003,90,0.0171110647620592
"Core",2004,90,0.0140372463234934
"Core",2005,90,0.0201017145345441
"Core",2006,90,0.0175240125423901
"Core",2007,90,0.00638806904794416
"Core",2008,90,0.0284125996456077
"Core",2009,90,0.0194103843472894
"Core",2010,90,0.017107281125128
"Core",2011,90,0.024095982044281
"Core",2012,90,0.0187336801737487
"Core",2013,90,0.0126879010100451
"Core",2014,90,0.0272557144468012
"Core",2015,90,0.014599865537079
"Core",2016,90,0.0283446466819712
"Core",2017,90,0.0166532228191544
"Core",2018,90,0.0365629011775142
"Core",2019,90,0.031764759720448
"Core",2020,90,0.0149633565121741
"Core",2021,90,0.0566082069288763
"Core",2022,90,0.0354962166891243
"Core",2023,90,0.0316994889595149
"Buffer",2001,90,0.00815977065116051
"Buffer",2002,90,0.0342267327858747
"Buffer",2003,90,0.00425251844757165
"Buffer",2004,90,0.00763703539031622
"Buffer",2005,90,0.017519654352032
"Buffer",2006,90,0.00745063672092385
"Buffer",2007,90,0.017145726488843
"Buffer",2008,90,0.00795704382039474
"Buffer",2009,90,0.0173846160679105
"Buffer",2010,90,0.0223421669831377
"Buffer",2011,90,0.0120846885907226
"Buffer",2012,90,0.0125242590530921
"Buffer",2013,90,0.00501560405960999
"Buffer",2014,90,0.00895341640338817
"Buffer",2015,90,0.00969423638811471
"Buffer",2016,90,0.00458965314300961
"Buffer",2017,90,0.01660402091816
"Buffer",2018,90,0.0125105795509692
"Buffer",2019,90,0.00651270906120575
"Buffer",2020,90,0.0208661486697508
"Buffer",2021,90,0.0404573566621754
"Buffer",2022,90,0.0480820554724688
"Buffer",2023,90,0.0203378884303667
"Outside",2001,90,0.0284125028311983
"Outside",2002,90,0.0268596154230551
"Outside",2003,90,0.0142978874258589
"Outside",2004,90,0.0184711263157418
"Outside",2005,90,0.00637153466557302
"Outside",2006,90,0.00251402657088167
"Outside",2007,90,0.0249558298026054
"Outside",2008,90,0.0114601415905872
"Outside",2009,90,0.0142580756000308
"Outside",2010,90,0.0240540886300941
"Outside",2011,90,0.0193449936222712
"Outside",2012,90,0.0203048484043548
"Outside",2013,90,0.0312639894883343
"Outside",2014,90,0.00421033094073336
"Outside",2015,90,0.0159147535176788
"Outside",2016,90,0.0168958656443179
"Outside",2017,90,0.00585316291065373
"Outside",2018,90,0.0107026603127278
"Outside",2019,90,0.00755988303445004
"Outside",2020,90,0.00831382898934945
"Outside",2021,90,0.0253770288868826
"Outside",2022,90,0.0149436839671365
"Outside",2023,90,0.0565754617450383
"Core",2001,91,0.00726221547899624
"Core",2002,91,0.0199332662132108
"Core",2003,91,0.0111364451190669
"Core",2004,91,0.0161889572609782
"Core",2005,91,0.00935914715356169
"Core",2006,91,0.00899802825366834
"Core",2007,91,0.0208778684073006
"Core",2008,91,0.010088749682075
"Core",2009,91,0.0285385840684659
"Core",2010,91,0.0217992854657511
"Core",2011,91,0.0089997618670266
"Core",2012,91,0.0296691738047713
"Core",2013,91,0.00717861919881353
"Core",2014,91,0.00703491007626595
"Core",2015,91,0.0197004400872975
"Core",2016,91,0.0311526896273934
"Core",2017,91,0.00980877509821133
"Core",2018,91,0.0172054405763791
"Core",2019,91,0.0182695066004006
"Core",2020,91,0.0125591991141423
"Core",2021,91,0.0469873584517747
"Core",2022,91,0.027969069768756
"Core",2023,91,0.0226414675106789
"Buffer",2001,91,0.0361865249145048
"Buffer",2002,91,0.0138565233670935
"Buffer",2003,91,0.0154323856856129
"Buffer",2004,91,0.012348456340218
"Buffer",2005,91,0.0215092046137987
"Buffer",2006,91,0.00959807143091918
"Buffer",2007,91,0.0114173105714335
"Buffer",2008,91,0.0143524628584988
"Buffer",2009,91,0.0276594594706479
"Buffer",2010,91,0.0112698504453248
"Buffer",2011,91,0.010066926340186
"Buffer",2012,91,0.00860331866438373
"Buffer",2013,91,0.0242243239725255
"Buffer",2014,91,0.0211874418050479
"Buffer",2015,91,0.0163093891604911
"Buffer",2016,91,0.0108247989949055
"Buffer",2017,91,0.00725533151052133
"Buffer",2018,91,0.00400266640947178
"Buffer",2019,91,0.0185341235829433
"Buffer",2020,91,0.0114899782677955
"Buffer",2021,91,0.0437552380215839
"Buffer",2022,91,0.0176245000108735
"Buffer",2023,91,0.0363012310471809
"Outside",2001,91,0.0296182116715183
"Outside",2002,91,0.0048746267827201
"Outside",2003,91,0.0237566883256798
"Outside",2004,91,0.00389570051938875
"Outside",2005,91,0.0177580032948654
"Outside",2006,91,0.00807745619246687
"Outside",2007,91,0.00791823191815207
"Outside",2008,91,0.00833368678666708
"Outside",2009,91,0.0327656418427292
"Outside",2010,91,0.0155109912804447
"Outside",2011,91,0.0286005327236479
"Outside",2012,91,0.0203569234089784
"Outside",2013,91,0.00941025933611455
"Outside",2014,91,0.0163827653658567
"Outside",2015,91,0.00880794261909329
"Outside",2016,91,0.0333196401102087
"Outside",2017,91,0.012684488360535
"Outside",2018,91,0.0124548860549475
"Outside",2019,91,0.0204777978093887
"Outside",2020,91,0.00859372776727368
"Outside",2021,91,0.0200694542577079
"Outside",2022,91,0.0559841775922205
"Outside",2023,91,0.0268216799539509
"Core",2001,92,0.0375805098891495
"Core",2002,92,0.0101640929066236
"Core",2003,92,0.0104756726233896
"Core",2004,92,0.0177967822909471
"Core",2005,92,0.0123363174726424
"Core",2006,92,0.0157762560849959
"Core",2007,92,0.0127828462745593
"Core",2008,92,0.027487494676024
"Core",2009,92,0.0142713470701596
"Core",2010,92,0.0120792988873708
"Core",2011,92,0.0173584301225296
"Core",2012,92,0.0204791578606268
"Core",2013,92,0.0204620767303445
"Core",2014,92,0.0168224729032582
"Core",2015,92,0.0136416971355173
"Core",2016,92,0.0163265204869093
"Core",2017,92,0.0317521107388774
"Core",2018,92,0.0392822174141324
"Core",2019,92,0.0302990362901648
"Core",2020,92,0.0342554659255361
"Core",2021,92,0.047913494612773
"Core",2022,92,0.0210919885330357
"Core",2023,92,0.0632833457000588
"Buffer",2001,92,0.00878319598911092
"Buffer",2002,92,0.0249992036864314
"Buffer",2003,92,0.0182224151414949
"Buffer",2004,92,0.00865637222715384
"Buffer",2005,92,0.010516922276897
"Buffer",2006,92,0.0117809875110513
"Buffer",2007,92,0.0126195584747896
"Buffer",2008,92,0.0137409745836489
"Buffer",2009,92,0.0257051977478975
"Buffer",2010,92,0.0151033693257361
"Buffer",2011,92,0.0107822363001497
"Buffer",2012,92,0.0104652827653544
"Buffer",2013,92,0.00760001700765464
"Buffer",2014,92,0.00545170213049437
"Buffer",2015,92,0.0104223698022053
"Buffer",2016,92,0.00973806500576768
"Buffer",2017,92,0.00256411362353824
"Buffer",2018,92,0.0142401293432731
"Buffer",2019,92,0.00687727931173369
"Buffer",2020,92,0.0111009563582
"Buffer",2021,92,0.0303435834965879
"Buffer",2022,92,0.0694672202313384
"Buffer",2023,92,0.0469165311521345
"Outside",2001,92,0.0488767542649211
"Outside",2002,92,0.0298320107084444
"Outside",2003,92,0.00961752555358311
"Outside",2004,92,0.0126180869916882
"Outside",2005,92,0.00572307383479384
"Outside",2006,92,0.0215884084858271
"Outside",2007,92,0.0088912801119972
"Outside",2008,92,0.0164877639093958
"Outside",2009,92,0.0157773752484329
"Outside",2010,92,0.018980531392033
"Outside",2011,92,0.0285960823999123
"Outside",2012,92,0.0157981724448148
"Outside",2013,92,0.0142275839598339
"Outside",2014,92,0.0187274108469485
"Outside",2015,92,0.00736049034428017
"Outside",2016,92,0.00933065315756488
"Outside",2017,92,0.0255634221420683
"Outside",2018,92,0.0246167345136093
"Outside",2019,92,0.0195105240824602
"Outside",2020,92,0.00722671514213005
"Outside",2021,92,0.0105694008246481
"Outside",2022,92,0.0301016619680445
"Outside",2023,92,0.038521966496158
"Core",2001,93,0.0156052404880515
"Core",2002,93,0.0114859961419853
"Core",2003,93,0.0133802454558391
"Core",2004,93,0.00569379013896727
"Core",2005,93,0.0204597343152239
"Core",2006,93,0.0239543865197284
"Core",2007,93,0.0185682365382119
"Core",2008,93,0.0208437357983499
"Core",2009,93,0.0287966551728871
"Core",2010,93,0.0192508256071776
"Core",2011,93,0.0169431110617488
"Core",2012,93,0.0216270205244566
"Core",2013,93,0.0138211525339831
"Core",2014,93,0.0197519767407281
"Core",2015,93,0.0218206852789193
"Core",2016,93,0.0237658813906626
"Core",2017,93,0.0135535182048838
"Core",2018,93,0.0141967622767919
"Core",2019,93,0.00739445525808072
"Core",2020,93,0.0176810334249471
"Core",2021,93,0.0610976106639099
"Core",2022,93,0.034465070013717
"Core",2023,93,0.0139451184563548
"Buffer",2001,93,0.0293586949502453
"Buffer",2002,93,0.0177861309531868
"Buffer",2003,93,0.011938582122058
"Buffer",2004,93,0.0052624113685049
"Buffer",2005,93,0.0102017979581994
