"Guild","Zone","Year","n_species","comp_median","comp_low","comp_high"
"Moths","Core",2020,327,0.0622647454814416,0.0519098565934926,0.0735540550399969
"Moths","Core",2021,327,0.0433124798607876,0.0354438036038443,0.052777693448635
"Moths","Core",2022,327,0.0348377011499745,0.0270068681786841,0.0429706774780283
"Moths","Core",2023,327,0.0270769801724373,0.0207077540729067,0.0352079091945899
"Moths","Buffer",2000,327,0.182867845044803,0.155903107048338,0.210031318370858
"Moths","Buffer",2001,327,0.189130477267896,0.162836543162398,0.216801292699723
"Moths","Buffer",2002,327,0.194074816994904,0.167431680244997,0.221090109968975
"Moths","Buffer",2003,327,0.205620274388113,0.181578637014049,0.231822453218625
"Moths","Buffer",2004,327,0.219414866960007,0.194730061873736,0.245313249004827
"Moths","Buffer",2005,327,0.220582180711705,0.19587072236953,0.244392904255205
"Moths","Buffer",2006,327,0.206011779697599,0.183418786192135,0.230415212785733
"Moths","Buffer",2007,327,0.195216550697829,0.171483606645599,0.217263281289571
"Moths","Buffer",2008,327,0.174926258335916,0.155368325948766,0.197503647611334
"Moths","Buffer",2009,327,0.150320276667982,0.131973453384763,0.170018813616164
"Moths","Buffer",2010,327,0.131377521765331,0.116232026865112,0.149946300031593
"Moths","Buffer",2011,327,0.122535479550702,0.106851492948919,0.138828371287112
"Moths","Buffer",2012,327,0.121081599678113,0.104473583188357,0.136857189912685
"Moths","Buffer",2013,327,0.124327812193965,0.107843002479937,0.140122561804886
"Moths","Buffer",2014,327,0.132967463458041,0.117376042998786,0.148995875872915
"Moths","Buffer",2015,327,0.136570382327507,0.120993845915571,0.152922606603741
"Moths","Buffer",2016,327,0.140951953510564,0.12510425987208,0.157013419392831
"Moths","Buffer",2017,327,0.139942918232568,0.124621285402829,0.156223013817537
"Moths","Buffer",2018,327,0.143627809052068,0.128063027130076,0.159699440326102
"Moths","Buffer",2019,327,0.1398976047958,0.124132004885807,0.155483674891692
"Moths","Buffer",2020,327,0.118392385719765,0.103512164713516,0.13392716704504
"Moths","Buffer",2021,327,0.0996091991795915,0.0855999869430888,0.114461023685764
"Moths","Buffer",2022,327,0.0905913355748177,0.0760499694396865,0.103982957018647
"Moths","Buffer",2023,327,0.0839973986392418,0.0703742499273126,0.0978788188010923
"Moths","Outside",2000,327,0.132943750595835,0.112994468392673,0.157145513040821
"Moths","Outside",2001,327,0.13442493009212,0.115967758399834,0.156088088231424
"Moths","Outside",2002,327,0.136146641862234,0.116732995721482,0.15645699904499
"Moths","Outside",2003,327,0.141127218895588,0.122361677784135,0.161152537435685
"Moths","Outside",2004,327,0.144111976122992,0.12521310915235,0.1633113402044
"Moths","Outside",2005,327,0.139391093797506,0.121942066870651,0.159314969258346
"Moths","Outside",2006,327,0.134814881991732,0.11746449086887,0.152164077432602
"Moths","Outside",2007,327,0.140430235361249,0.123346393523248,0.158397090349425
"Moths","Outside",2008,327,0.138365712218806,0.119976321963152,0.155935328134771
"Moths","Outside",2009,327,0.132024513256614,0.116981808541419,0.149636330397455
"Moths","Outside",2010,327,0.113438855588536,0.0988625692045245,0.126644870532788
"Moths","Outside",2011,327,0.0982078172470194,0.085548108673372,0.111625208925003
"Moths","Outside",2012,327,0.0890129674087146,0.0776130573293655,0.101722292095092
"Moths","Outside",2013,327,0.0894212862311347,0.0772559036335591,0.101454351327833
"Moths","Outside",2014,327,0.0819085485969882,0.0719815892590391,0.0931672893200876
"Moths","Outside",2015,327,0.0785124258349185,0.0683795723904173,0.0890985690975621
"Moths","Outside",2016,327,0.085370975525092,0.0752421351395491,0.0963062715097246
"Moths","Outside",2017,327,0.0826913502842823,0.0730172159767713,0.0929891642150471
"Moths","Outside",2018,327,0.0773017602795321,0.0684641075308079,0.0869835071348738
"Moths","Outside",2019,327,0.0817856088221702,0.0725000636112582,0.0916757073161278
"Moths","Outside",2020,327,0.0778121003119727,0.0683355080161639,0.0880644820148664
"Moths","Outside",2021,327,0.0752333330548219,0.0654628361518184,0.0847838329815221
"Moths","Outside",2022,327,0.0767756396729938,0.0656525259938132,0.0881968939728434
"Moths","Outside",2023,327,0.072305427928645,0.0616612688347513,0.0848205344611584
"Other Flies","Core",2000,4,0.00312156205467468,9.58401125971189e-05,0.0601248302590999
"Other Flies","Core",2001,4,0.00359675671445143,0.000140901381064486,0.063942703350118
"Other Flies","Core",2002,4,0.00369531891378974,0.00011246597275631,0.0590876423937155
"Other Flies","Core",2003,4,0.00333370063666377,0.000102262448791168,0.058221378076616
"Other Flies","Core",2004,4,0.00326184701080211,0.000119679403203084,0.0477411610668025
"Other Flies","Core",2005,4,0.00384486031190455,0.000114317828364108,0.0502192451930662
"Other Flies","Core",2006,4,0.00440155688155189,0.000157911876519648,0.0427549681162426
"Other Flies","Core",2007,4,0.00304400407242015,8.72649611259563e-05,0.0405650395699849
"Other Flies","Core",2008,4,0.00245919935225175,6.08436854597636e-05,0.0383166377056492
"Other Flies","Core",2009,4,0.00210153715073734,5.86086365999901e-05,0.0379335218257248
"Other Flies","Core",2010,4,0.00224714745972783,7.76303529853074e-05,0.0390744987801599
"Other Flies","Core",2011,4,0.00201484770387138,9.03745459601444e-05,0.0355582555215828
"Other Flies","Core",2012,4,0.00113622795582151,5.75023121281418e-05,0.0231977247069405
"Other Flies","Core",2013,4,0.00088623905023377,5.51898900479539e-05,0.0198861267330863
"Other Flies","Core",2014,4,0.00078426118091167,4.19147989664879e-05,0.0177359337073858
"Other Flies","Core",2015,4,0.000784322261257172,4.83423872767601e-05,0.017996884359082
"Other Flies","Core",2016,4,0.000737042804548758,6.53876950693495e-05,0.0177263263467095
"Other Flies","Core",2017,4,0.000855455890289928,9.96991299564318e-05,0.0186782513528895
"Other Flies","Core",2018,4,0.00127992862090918,0.00014981596270207,0.02518414722586
"Other Flies","Core",2019,4,0.00198179937910365,0.000400058585338217,0.037853660737312
"Other Flies","Core",2020,4,0.00188138155028779,0.000339238909693298,0.0324944167239392
"Other Flies","Core",2021,4,0.00241407750282629,0.00034759261258405,0.0403524131394005
"Other Flies","Core",2022,4,0.00286139690932215,0.000585692344808164,0.0478911370239485
"Other Flies","Core",2023,4,0.00281482966650332,0.000388522477331301,0.0513254694852706
"Other Flies","Buffer",2000,4,0.00671758389941035,0.000361787868093546,0.05415363315798
"Other Flies","Buffer",2001,4,0.00807220807547885,0.000693004656731937,0.0491037120850789
"Other Flies","Buffer",2002,4,0.0111214814302717,0.00119946981893866,0.0454126272718645
"Other Flies","Buffer",2003,4,0.0104030981274958,0.00134931407017309,0.0437432777645445
"Other Flies","Buffer",2004,4,0.00906740797281666,0.00111420755741272,0.0401554031519471
"Other Flies","Buffer",2005,4,0.00871200242362156,0.00124022802417825,0.0378125412557016
"Other Flies","Buffer",2006,4,0.0100011862989097,0.00121592223887794,0.0424027589801134
