"Zone","abs_median","abs_hdi_low","abs_hdi_high","n.x","pct_median","pct_hdi_low","pct_hdi_high","n.y"
"Core",0.00181966329653069,-0.0266238395388561,0.0265627359702884,999,2.76970770404802,-34.2520966564797,47.4165672920145,999
"Buffer",-0.0170653550488624,-0.0442683019889201,0.0123299125451947,999,-13.7550752496897,-31.6934638004911,9.49417317657436,999
"Outside",-0.0146439801220937,-0.0401796383422109,0.0149621804078788,999,-11.1090869989453,-29.9844499675928,8.52187605010706,999
